@relation InstanceResultListener

@attribute Key_Dataset {training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.RandomForest,weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 3','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {1116839470751428698,-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.177474,48.975755,9.552423,26.949478,0.963151,0,0,?,?,?,?,?,?,0.001,0.03,0.015625,0.015625,15.625,15.625,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.788396,46.885854,8.892977,24.513295,0.96916,0,0,?,?,?,?,?,?,0.001,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.061644,39.225463,6.912735,21.055011,0.977717,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,17.256849,56.007307,10.709362,30.294301,0.954681,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,9.965753,37.098074,6.170697,19.916373,0.980534,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.191126,45.713382,9.178609,25.375817,0.967583,0,0,?,?,?,?,?,?,0,0.032,0,0.046875,0,46.875,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.573379,44.961227,8.716681,24.875478,0.968789,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.307167,47.170955,8.569413,24.654838,0.969445,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.658703,42.794174,7.70079,22.747694,0.975294,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.088737,45.481047,8.482728,23.992737,0.971381,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.375427,38.952408,6.466289,21.045151,0.978564,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.8157,40.994297,6.950975,21.124999,0.978203,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12,43.997509,7.590132,24.220862,0.97054,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.164384,39.858912,6.939207,21.567901,0.975982,0,0,?,?,?,?,?,?,0.001,0.032,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,9,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.609589,43.736681,8.036729,23.961288,0.971131,0,0,?,?,?,?,?,?,0.001,0.03,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.535836,37.184945,6.428831,19.820777,0.980193,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.52901,41.22344,7.111567,21.973158,0.975575,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.668942,48.011091,8.636541,24.741478,0.970152,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.890785,46.123776,7.763055,24.14173,0.970855,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.051195,48.091281,9.217001,25.698949,0.967157,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.146758,44.158263,8.314618,24.330337,0.970772,0,0,?,?,?,?,?,?,0,0.03,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.276451,44.645513,8.310301,24.25764,0.971193,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.503425,43.977929,7.888268,24.044239,0.970886,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.246575,46.563258,7.650535,25.379939,0.967325,0,0,?,?,?,?,?,?,0,0.03,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.219178,41.638447,7.990015,23.211674,0.97131,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.72554,33.769033,7.300286,18.228328,0.983177,0,0,?,?,?,?,?,?,0.001,0.045,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.663254,43.041817,10.297606,23.270982,0.972867,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.094425,36.353503,8.370151,18.822518,0.98208,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.313993,44.518343,9.19189,23.354222,0.972765,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.959044,37.903701,8.078659,20.489248,0.978932,0,0,?,?,?,?,?,?,0,0.045,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.077361,38.289414,8.28166,21.037834,0.978195,0,0,?,?,?,?,?,?,0,0.045,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.573379,36.966644,8.389878,19.907226,0.980259,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.630708,31.60434,7.302014,17.155426,0.98505,0,0,?,?,?,?,?,?,0.001,0.065,0,0.0625,0,62.5,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.284532,34.235075,7.672889,18.639913,0.982519,0,0,?,?,?,?,?,?,0,0.045,0,0.046875,0,46.875,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,13.676084,42.9181,8.71431,23.378582,0.972638,0,0,?,?,?,?,?,?,0,0.046,0,0.046875,0,46.875,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.425768,42.788396,10.297221,23.109927,0.973382,0,0,?,?,?,?,?,?,0.001,0.043,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.151593,40.66103,9.605537,22.428226,0.974976,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.840728,31.86135,6.423021,16.560334,0.986174,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.183447,35.129904,7.642602,19.054686,0.981765,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.080774,32.620803,7.027074,17.86252,0.98395,0,0,?,?,?,?,?,?,0.001,0.042,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.047782,31.329152,6.702161,16.502836,0.986071,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.020478,41.325374,9.145339,21.926469,0.97596,0,0,?,?,?,?,?,?,0,0.043,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.389269,37.331025,7.523519,19.726122,0.980497,0,0,?,?,?,?,?,?,0,0.042,0,0.046875,0,46.875,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,18.05137,52.30116,11.454741,28.938557,0.96006,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,10.675514,28.137651,6.712685,15.35901,0.988154,0,0,?,?,?,?,?,?,0,0.043,0,0.046875,0,46.875,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.539249,41.598556,8.48451,21.376764,0.977491,0,0,?,?,?,?,?,?,0,0.043,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.74744,38.136289,7.880746,20.490375,0.978976,0,0,?,?,?,?,?,?,0,0.043,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.657565,30.132868,7.124936,16.135125,0.98705,0,0,?,?,?,?,?,?,0,0.044,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.862344,42.301579,9.47621,23.303327,0.972801,0,0,?,?,?,?,?,?,0,0.043,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.550341,38.756487,7.813456,20.793158,0.978743,0,0,?,?,?,?,?,?,0,0.043,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.346985,45.739667,10.777236,25.936876,0.966954,0,0,?,?,?,?,?,?,0.001,0.042,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.120592,38.732413,9.291671,20.700508,0.978238,0,0,?,?,?,?,?,?,0,0.044,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,13.491153,37.718844,8.285483,20.182811,0.979577,0,0,?,?,?,?,?,?,0,0.042,0,0.03125,0,31.25,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.200913,30.631531,6.932762,16.475606,0.986398,0,0,?,?,?,?,?,?,0.001,0.045,0,0.03125,0,31.25,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.389269,35.457721,7.733885,19.126193,0.981543,0,0,?,?,?,?,?,?,0.001,0.043,0,0.03125,0,31.25,629374,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.333333,46.607914,10.528562,25.930091,0.967227,0,0,?,?,?,?,?,?,0,0.045,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,9.207053,28.00063,5.614309,14.945981,0.988845,0,0,?,?,?,?,?,?,0,0.044,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.721559,44.94536,10.749761,24.887644,0.968972,0,0,?,?,?,?,?,?,0,0.042,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.402446,35.494796,8.160582,18.744224,0.982261,0,0,?,?,?,?,?,?,0,0.046,0,0.046875,0,46.875,629137,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.2719,37.909493,8.462971,19.736612,0.980359,0,0,?,?,?,?,?,?,0,0.043,0,0.03125,0,31.25,629137,626785,71968,?,?,?,?
